Dev ID,AI Interview completed date,Country,Job role,Resume Skills,AI vetted skills,AI Soft Skills Result,AI Coding test result,AI Proctoring score,Human Interview passed,Gender
5562,23/08/23 15:24,Null,Full Stack Developer LATAM,Null,PHP: Mid-level | React: Junior | AWS: Mid-level | MongoDB: Junior,Below average,Null,80,Null,Male
50205,23/08/24 16:36,Brazil,"Proofreading, Content Writing and Copy Writing Interview",Null,Proofreading: Not experienced | Content Writing: Not experienced | Copy Writing: Not experienced,Null,Null,28,Null,Female
50206,23/08/24 17:13,India,"Python, AWS and Fast API Interview",Null,Python: Junior | AWS: Junior | Fast API: Not experienced,Average,Not Experienced,91,Null,Female
50224,23/08/24 19:52,Null,Null,Null,javascript: Junior | SQL Server: Mid-level | Microsoft Azure : Mid-level | Python: Junior | AWS: Mid-level,Good,Senior,93,Null,Male
54456,23/09/24 11:46,India,Null,Null,Python: Junior | FastAPI: Junior | Web sockets: Not experienced | AWS: Junior,Good,Senior,74,Null,Female
54472,23/09/24 13:04,Brazil,Talent Sourcer,"MS Office Suite, Advanced Excel, G-Suite, SAP SuccessFactors, ATS Platforms, JIRA, ADP, Cornerstone LMS, Agile Methodologies, Slack, HRIS Management, IA for HR, Talent Acquisition and Management, KPIs and OKR Tracking, Personnel Administration, Training and Development, People Analytics and Sourcing",Talent Market Knowledge: Mid-level | Sourcing Tools: Mid-level | Talent Acquisition and Management: Mid-level,Good,Null,100,Null,Female
54470,23/09/24 13:12,India,"React, Typescript, Next.js and Axios Interview",Null,React: Senior | Typescript: Junior | Next.js: Junior | Axios: Mid-level,Good,Mid-level,99,Null,Male
54477,23/09/24 13:58,India,Null,Null,Python: Mid-level | DevOps: Mid-level | AWS: Junior | Kubernetes: Junior,Good,Mid-level,100,Null,Male
54531,23/09/24 17:16,India,Null,Null,LLM: Mid-level | RAG: Junior | Python: Mid-level | FastAPI: Junior,Excellent,Not Experienced,81,Null,Male
54538,23/09/24 17:20,India,"React, Typescript, Next.js and Axios Interview",Null,React: Mid-level | Typescript: Junior | Next.js: Mid-level | Axios: Mid-level,Good,Mid-level,91,TRUE,Male
54539,23/09/24 17:28,India,UI Developer - Chirag,Null,React.Js: Mid-level | Next.Js: Junior | JavaScript : Mid-level | Websocket : Junior,Good,Junior,98,TRUE,Male
54557,23/09/24 18:32,India,Null,Null,React: Mid-level | Next.js: Mid-level | Typescript: Junior | Axios: Mid-level,Good,Junior,85,Null,Male
54503,23/09/24 18:40,Null,Null,Null,Data Analysis: Junior | Data Science: Mid-level | SQL: Junior,Good,Mid-level,Null,Null,Male
10955,23/10/23 11:30,Null,CUSTOM,Null,Flask: Junior,Average,Null,Null,TRUE,Male
10938,23/10/23 7:46,Saudi Arabia,Null,Null,TypeScript: Junior | React: Junior | Node.JS: Not experienced,Good,Null,Null,Null,Female
61266,23/10/24 10:11,India,Senior Software Engineer (Angular),Null,TypeScript: Junior | Angular: Junior | Firebase: Junior,Average,Not experienced,93,Null,Male
61269,23/10/24 10:42,India,Mobile Engineer,Null,React Native: Junior | iOS development: Junior | Android development: Junior,Average,Not Experienced,100,Null,Male
61276,23/10/24 10:54,India,DevOps Engineer,"Terraform, Azure, Git, GitHub, Jenkins, SonarQube, Ansible, Docker, AWS, Linux, Windows, Tomcat, Maven, YAML, Shell, Apache, Nginx, Kubernetes, JFrog, Azure AD, DevOps",Kubernetes: Junior | AWS: Junior,Good,Not experienced,100,Null,Male
61277,23/10/24 11:17,India,Mobile Engineer,Null,React Native: Junior | iOS development: Junior | Android development: Junior,Average,Not Experienced,100,Null,Male
61289,23/10/24 12:20,India,Senior Software Engineer (Angular),Null,TypeScript: Junior | Angular: Junior | Firebase: Junior,Average,Not experienced,99,Null,Male
61290,23/10/24 12:31,United States,Senior API Developer,"JavaScript, React, Next.js, Angular, Node.js, TypeScript, Python, GraphQL, AWS, Azure, PostgreSQL, LLM, Gen AI, Visx, D3.js, Tailwind CSS, PyTorch, TensorFlow, Amazon Lex, Storybook, Bootstrap, Sentry, Datadog, Terraform, Airflow, Google Analytics, Docker, Kubernetes, CI/CD, SEO, Accessibility, WCAG, Git, Agile, TDD",Python: Mid-level | Golang: Mid-level | LangChain: Mid-level | GuardRails: Mid-level,Good,Senior,Null,Null,Male
61293,23/10/24 13:03,India,Senior Mobile Engineer,"Anypoint Platform, RAML, Anypoint Studio, REST APIs, SOAP APIs, CI/CD Process, Global Error Handling, Data Weave, API Led Connectivity, Mule ESB, Postman, Git, GitHub, GitLab, Azure SharePoint, React Native",Anypoint Platform: Junior | RAML: Junior | Anypoint Studio: Junior | REST APIs: Junior | SOAP APIs: Junior | CI/CD Process: Junior | Global Error Handling: Junior | Data Weave: Junior | API Led Connectivity: Junior | Mule ESB: Junior | Postman: Junior | Git: Junior | GitHub: Junior | GitLab: Junior | Azure SharePoint: Junior | React Native: Junior | iOS Development: Not experienced | Android Development: Not experienced,Average,Not Experienced,11,Null,Female
61311,23/10/24 14:20,India,DevOps Engineer,Null,Devops: Junior | Kubernetes: Junior | AWS: Junior,Good,Not experienced,97,Null,Male
61315,23/10/24 14:55,Nigeria,Frontend Developer,"React, TypeScript, JavaScript, Next.js, Vue.js, Socket.IO, HTML, SCSS, Git, Node.js, Linux, Chakra UI, Material UI, Tailwind CSS, PHP, Netlify, MongoDB, MySQL, HTML5",HTML5: Junior | Tailwind CSS: Mid-level | HTMX: Junior,Good,Not experienced,97,Null,Male
61323,23/10/24 15:21,India,Senior DevOps Engineer,"Python, Bash, MySQL, Linux/Unix, Windows, AWS, Jenkins, Kubernetes, Docker, Maven, Git, Terraform, CloudFormation, Ansible, AWS CloudWatch, ELK Stack, Prometheus, VPC, Security Groups, IAM, Auto-Scaling, Load Balancing, Cost Optimization",Kubernetes: Not experienced | AWS: Junior | DevOps: Mid-level,Average,Mid-level,84,Null,Male
61332,23/10/24 15:39,India,Senior Engineer (Angular),"Angular, React JS, JavaScript, HTML, CSS, Bootstrap, Jira, Jenkins, Web Designing & Development, Unit Testing, Bitbucket, Git, Sonar Cube, Agile, Xamarin Forms, CI/CD Pipeline, SharePoint, Confluence, TypeScript",Angular: Junior | React JS: Junior | JavaScript: Junior | HTML: Junior | CSS: Junior | Bootstrap: Junior | Jira: Junior | Jenkins: Junior | Web Designing & Development: Junior | Unit Testing: Junior | Bitbucket: Junior | Git: Junior | Sonar Cube: Junior | Agile: Junior | Xamarin Forms: Junior | CI/CD Pipeline: Junior | SharePoint: Junior | Confluence: Junior | TypeScript: Junior | Firebase: Junior,Good,Not Experienced,98,Null,Female
61343,23/10/24 16:08,Brazil,Chirag-FullStack (.NET+Angular) Engineer,Null,.NET: Junior | Angular: Junior | C#: Junior,Average,Senior,80,Null,Male
61346,23/10/24 16:38,Egypt,Senior Software Engineer,"Python, PHP, Go Lang, Django, Django Rest Framework, FastAPI, PHP/Laravel, Linux, Ubuntu, Windows, GitHub, GitLab, Bit Bucket, Git",Python: Junior | SQL: Mid-level | AWS: Junior,Average,Senior,98,Null,Male
61355,23/10/24 18:00,Brazil,Null,Null,Recruitment: Senior | Sourcing: Mid-level | Prescreening Interview: Mid-level,Excellent,Null,97,TRUE,Male
61359,23/10/24 18:29,United States,Senior API Developer,"C++, CUDA, Go, TypeScript, Rust, Python, Faust, SQLite, Kafka, AWS, Linux, React, FastAPI, Flask, Vue JS, RabbitMQ, PostgreSQL, Django, NodeJS, JavaScript, Tornado, Angular, OpenGL",Go: Junior | LangChain: Junior | GuardRails: Junior | SDK development: Junior,Average,Null,Null,Null,Male
61365,23/10/24 18:43,India,Senior Mobile Engineer,"Clean Architecture, Android, Problem Solving, Code Optimization, Next.js, React Native, TypeScript, Kotlin",React Native: Mid-level | iOS Development: Not experienced | Android: Mid-level,Good,Not Experienced,100,Null,Male
61198,23/10/24 2:15,India,Senior Software Engineer,Null,Python: Junior | AWS: Junior | Fast API: Junior | Web Sockets: Junior,Good,Junior,99,Null,Male
60926,23/10/24 20:18,Argentina,.Net / Angular Engineer,"C#, JavaScript, TypeScript, SQL, .NET, Angular, PHP, VueJs, SQLServer, PostgreSQL, NestJs, GIT, Docker, AWS",.NET: Mid-level | Angular: Junior,Excellent,Senior,Null,Null,Male
61397,23/10/24 22:13,Mexico,"Senior Software Engineer (Angular, typescript and firebase)","JavaScript, TypeScript, Angular, Node, Ionic, Restful API Development, React",TypeScript: Junior | Angular: Mid-level | Firebase: Not experienced,Good,Not experienced,76,Null,Male
61406,23/10/24 23:22,United States,LLM Engineer,"Python, JavaScript, React, TypeScript, Java, C++, TensorFlow, PyTorch, Keras, Scikit-learn, Hugging Face, BERT, GPT, spaCy, NLTK, Apache Spark, Hadoop, Kafka, BigQuery, SQL, NoSQL, MongoDB, Cassandra, AWS, GCP, Docker, Kubernetes, Terraform, Jenkins, CI/CD, PySpark, Airflow, ETL, Pandas, Matplotlib, Seaborn, Tableau, Power BI, NVIDIA CUDA, TPU, Raspberry Pi",Python: Junior | LLM: Mid-level | AWS: Junior | FastAPI: Junior,Good,Mid-level,98,Null,Male
61213,23/10/24 4:23,Mexico,.Net / Angular Engineer,"C# .NET, ASP.NET, MVC, ADO.NET, Entity Framework, RDBMS, Microsoft SQL, Oracle SQL, SQL Server Analysis Services (SSAS), SQL Server Reporting Services (SSRS), API, WCF, GitHub, TFS, IIS, Jira, Service Now, Mantis, Production Management, Deployment, Ticket Management, Technical Support, Troubleshooting",.NET: Not experienced | Angular: Not experienced,Average,Not Experienced,88,Null,Female
61218,23/10/24 5:01,India,Senior DevOps Engineer,"AWS, AWS Disaster Recovery, CI/CD, Jenkins, Git, Sonar, Maven, Docker, Kubernetes, ISO 9001, ISO 27001, Terraform, Python, Groovy, Docker, Kubernetes, Helm, EKS, Prometheus, Grafana, ELK, GitHub, CodeCommit",Kubernetes: Mid-level | AWS: Junior | DevOps: Mid-level,Good,Not Experienced,98,Null,Male
61216,23/10/24 5:06,India,Senior Software Engineer (Angular),Null,TypeScript: Junior | Angular: Junior | Firebase: Not experienced,Average,Senior,98,Null,Not determined
61219,23/10/24 5:22,India,Senior DevOps Engineer,"AWS, Jenkins, AWS CodePipeline, GitHub Actions, Kubernetes, EKS, Docker, CloudFormation, Terraform, Git, GitHub, GitLab, Python, C++, Bash, Communication, Problem Solver, Leader, Adaptable, Collaborative",Kubernetes: Junior | AWS: Mid-level | DevOps: Mid-level,Good,Senior,95,Null,Male
61220,23/10/24 5:35,India,DevOps Engineer,"AWS, Docker, Kubernetes, ECS, EKS, Jenkins, Github Actions, ArgoCD, Python, Bash, PowerShell, Git, Github, CloudWatch, Prometheus, Grafana, ELK Stack, VPC, Route53, CloudFront, Load Balancing, IAM, KMS, AWS Security Groups, AWS Lambda, API Gateway, Step Functions, Linux, Windows Server, DevOps",Kubernetes: Junior | AWS: Junior,Average,Senior,81,Null,Female
61227,23/10/24 6:19,India,Frontend Developer,"Python, Java, C++, HTML, CSS, JavaScript, Flask, Django, React, .NET, J2EE, MongoDB, MySQL, Git, Docker, Kubernetes, Problem-solving, Analytical Thinking, Communication, Team Collaboration",HTML: Junior | Tailwind CSS: Junior | HTMX: Junior,Average,Mid-level,82,Null,Male
61229,23/10/24 6:34,India,DevOps Engineer,Null,Devops: Junior | Kubernetes: Junior | AWS: Junior,Average,Not Experienced,83,Null,Female
61238,23/10/24 7:17,India,Senior Software Engineer,"Java, Spring Boot, MSSQL/MySQL, MongoDB, ExtJavaScript, Microservices, ASP.Net, SQL Server, JavaScript, Web Services, NodeJs, Python",SQL: Junior | AWS: Junior,Average,Senior,80,TRUE,Male
61237,23/10/24 7:18,India,DevOps Engineer,Null,Devops: Junior | Kubernetes: Junior | AWS: Junior,Average,Junior,97,Null,Not determined
61235,23/10/24 7:21,India,Senior Software Engineer,Null,Python: Junior | AWS: Junior | Fast API: Junior | Web Sockets: Mid-level,Excellent,Not Experienced,99,Null,Male
61234,23/10/24 7:26,India,Senior Mobile Engineer,"Xcode, Push Notification, Firebase Chat, In App Purchase, Deep Linking, Git, Firebase Crashlytics, UIKit, Basic SwiftUI, MVVM, Core Bluetooth, Bezier Paths, IB-Designables, AWS Cognito, Amplify, React Native",Xcode: Not experienced | Push Notification: Not experienced | Firebase Chat: Not experienced | In App Purchase: Not experienced | Deep Linking: Not experienced | Git: Not experienced | Firebase Crashlytics: Not experienced | UIKit: Not experienced | Basic SwiftUI: Not experienced | MVVM: Not experienced | Core Bluetooth: Not experienced | Bezier Paths: Not experienced | IB-Designables: Not experienced | AWS Cognito: Not experienced | Amplify: Not experienced | React Native: Not experienced | iOS Development: Junior | Android Development: Not experienced,Average,Junior,99,Null,Male
61246,23/10/24 7:33,India,DevOps Engineer,Null,Devops: Mid-level | Kubernetes: Junior | AWS: Junior,Average,Not Experienced,96,Null,Male
61249,23/10/24 7:56,India,Frontend Developer,"HTML5, CSS3, Bootstrap, JavaScript, TypeScript, React.js, Redux, Material UI, Jest, Git, Jira",HTML5: Junior | Tailwind CSS: Mid-level | HTMX: Junior,Good,Senior,100,Null,Male
61254,23/10/24 8:09,India,DevOps Engineer,Null,Devops: Junior | Kubernetes: Junior | AWS: Junior,Average,Not experienced,97,Null,Male
61257,23/10/24 8:40,Armenia,Senior Engineer (Angular),"Agile Methodologies, Nx, Jest, Git, Elastic Stack (ELK), Code Review, Web Applications, Responsive Web Design, Sass, JavaScript Libraries, Ansible, Bitbucket, Jira, RxJS, Nebular, Angular, JavaScript, REST APIs, NgRx, HTML, CSS, Leadership, TypeScript, Angular Material, Bootstrap, Jenkins, TeamCity, Linux, Stripe.js, GitLab, DDD, Technical Documentation, jQuery, TypeScript",TypeScript: Junior | Angular: Senior | Firebase: Junior,Good,Not Experienced,100,Null,Male
13392,23/11/23 13:10,South Africa,Null,Null,Python: Junior | C++: Mid-level | React: Mid-level,Excellent,Null,73,Null,Male
13405,23/11/23 18:26,Mexico,Null,Null,Python: Junior | DynamoDB: Mid-level | AWS: Mid-level,Good,Senior,Null,TRUE,Male
9913,23/11/23 6:08,Nigeria,Null,Null,Python : Junior | SQL: Junior | Apache Spark : Not experienced,Good,Null,Null,Null,Male
13385,23/11/23 8:14,United States,Null,Null,ReactJS: Mid-level | NodeJS: Junior | TypeScript: Mid-level,Below average,Junior,100,TRUE,Male
15462,23/12/23 17:07,Null,CUSTOM,Null,Python: Junior | AWS: Junior | Cloud Architacture : Mid-level,Average,Null,100,Null,Male
19130,24/01/24 10:34,India,Null,Null,React: Mid-level | NextJS: Junior | NodeJS: Junior,Below Average,Junior,100,TRUE,Male
19140,24/01/24 11:52,India,Null,Null,Manual testing: Junior | API testing: Junior | Automation testing: Junior,Below Average,Not experienced,92,Null,Female
19159,24/01/24 14:22,Peru,Null,Null,Angular: Mid-level | Java: Mid-level | Python: Not experienced,Good,Mid-level,83,TRUE,Male
19194,24/01/24 17:37,United States,Null,Null,React Development: Not experienced | Javascript Development: Not experienced | Node.js: Not experienced,Not Experienced,Not experienced,Null,Null,Male
19073,24/01/24 2:10,United States,Null,Null,Java: Senior | Python: Mid-level | Data Structures and Algorithms: Senior,Good,Mid-level,100,TRUE,Male
16948,24/01/24 20:20,United States,Null,Null,AWS: Junior | Python: Junior | Java: Junior,Average,Mid-level,Null,Null,Female
19214,24/01/24 20:28,Null,Null,Null,python: Senior | django: Mid-level | mongodb: Mid-level | postgreSQL: Senior | Javascript: Senior,Good,Senior,100,TRUE,Female
19086,24/01/24 5:26,United States,Null,Null,React: Not experienced | Node.js: Not experienced | javscript: Not Experienced,Not Experienced,Not experienced,100,Null,Not determined
25638,24/02/24 11:27,India,Null,Null,java: Junior | project management: Mid-level | sql: Junior,Average,Senior,100,TRUE,Male
25642,24/02/24 11:43,Australia,Null,Null,Machine learning: Not experienced | Python: Not Experienced | Project management: Not Experienced,Not Experienced,Senior,Null,Null,Female
25664,24/02/24 14:26,Null,CUSTOM,Null,React.js: Mid-level | GraphQL: Junior,Average,Mid-level,100,Null,Male
25672,24/02/24 15:27,Null,QA-1,Null,Automation Testing: Mid-level | Manual Testing: Senior | Mobile Application Testing: Senior | UI/UX Test Automation: Senior,Below Average,Null,Null,Null,Male
25686,24/02/24 17:40,Bangladesh,Null,Null,Python: Senior | Data Science: Senior | JavaScript: Mid-level,Good,Mid-level,100,TRUE,Female
25692,24/02/24 18:43,India,Null,Null,Javascript: Senior | Nodejs: Senior | react: Mid-level | Leadership: Senior | communication: Senior,Excellent,Senior,96,TRUE,female
25696,24/02/24 19:13,Null,CUSTOM,Null,Python : Junior | Data Structure and algorithms : Junior | Data Science : Not experienced,Average,Junior,Null,Null,Male
25700,24/02/24 19:36,India,Null,Null,Python: Junior | SQL: Mid-level | Rest API: Senior,Average,Junior,100,TRUE,Male
25703,24/02/24 20:15,Paraguay,Null,Null,python: Mid-level | javascript: Mid-level | react: Senior | css: Mid-level,Good,Mid-level,Null,TRUE,Male
25718,24/02/24 21:50,Canada,Null,Null,java: Junior | react: Mid-level | nodejs: Junior,Good,Senior,Null,Null,Female
25592,24/02/24 4:24,India .,Null,Null,Python: Senior | Java: Mid-level | SQL: Senior,Good,Mid-level,Null,TRUE,Male
25607,24/02/24 6:57,Null,QA-1,Null,Automation Testing: Senior | Manual Testing: Senior | Mobile Application Testing: Senior | UI/UX Test Automation: Senior,Good,Null,64,Null,Male
25610,24/02/24 7:30,United States,Null,Null,Python: Mid-level | Tableau: Mid-level | Aws: Senior | React: Senior | Backend: Senior,Excellent,Mid-level,Null,Null,Female
25617,24/02/24 7:35,India .,Null,Null,Java: Junior | C++: Junior | Backend Development: Senior,Good,Mid-level,59,TRUE,Male
25622,24/02/24 8:37,India,Null,Null,Javascript: Mid-level | React: Senior | Project Management: Mid-level,Good,Senior,100,TRUE,Male
25624,24/02/24 9:00,India,Null,Null,NodeJs: Mid-level | Typescript: Mid-level | Java: Junior,Below Average,Mid-level,Null,TRUE,Male
31088,24/03/24 13:19,Null,CUSTOM,Null,Java: Junior | Spring Boot: Mid-level | DSA: Senior,Good,Junior,90,TRUE,Male
31092,24/03/24 14:50,India .,Null,Null,Javascript/Typescript: Mid-level | React: Mid-level | Node: Mid-level,Average,Senior,72,TRUE,Male
31097,24/03/24 14:53,Null,CUSTOM,Null,Java: Junior | OOP: Mid-level | DSA: Junior,Average,Senior,100,TRUE,Not determined
31104,24/03/24 16:44,Null,CUSTOM,Null,Java: Junior | Spring Boot: Junior | DSA: Junior,Average,Not experienced,99,Null,Male
31102,24/03/24 16:51,Null,"DSA,Python,SQL",Null,DSA: Junior | Python: Junior | SQL: Mid-level,Average,Mid-level,100,TRUE,Male
31105,24/03/24 17:15,Null,CUSTOM,Null,Python : Mid-level | Data Science: Senior | DSA: Senior,Good,Junior,86,Null,Male
31112,24/03/24 18:58,Null,CUSTOM,Null,Java: Junior | Spring Boot: Not experienced | DSA: Junior,Below Average,Junior,97,Null,Male
